id,video,frame,bbox_x,bbox_y,bbox_w,bbox_h
1,Video_3.mp4,208,422,140,346,292
1,Video_3.mp4,208,446,35,322,150
1,Video_3.mp4,209,424,141,344,291
1,Video_3.mp4,209,444,35,324,151
1,Video_3.mp4,210,426,142,342,290
1,Video_3.mp4,210,443,35,325,151
1,Video_3.mp4,211,427,142,341,290
1,Video_3.mp4,211,442,35,326,151
1,Video_3.mp4,212,428,143,340,289
1,Video_3.mp4,212,440,34,328,153
1,Video_3.mp4,213,429,143,339,289
1,Video_3.mp4,213,438,34,330,154
1,Video_3.mp4,214,430,144,338,288
1,Video_3.mp4,214,438,34,330,155
1,Video_3.mp4,215,431,146,337,286
1,Video_3.mp4,215,440,34,328,155
1,Video_3.mp4,216,431,146,337,286
1,Video_3.mp4,216,441,34,327,155
1,Video_3.mp4,217,432,148,336,284
1,Video_3.mp4,217,440,34,328,155
1,Video_3.mp4,218,432,148,336,284
1,Video_3.mp4,218,441,33,327,156
1,Video_3.mp4,219,433,148,335,284
1,Video_3.mp4,219,441,33,327,157
1,Video_3.mp4,220,433,149,335,283
1,Video_3.mp4,220,441,33,327,157
1,Video_3.mp4,221,433,149,335,283
1,Video_3.mp4,221,441,33,327,157
1,Video_3.mp4,222,434,149,334,283
1,Video_3.mp4,222,441,33,327,157
1,Video_3.mp4,223,434,150,334,282
1,Video_3.mp4,223,441,33,327,156
1,Video_3.mp4,224,434,151,334,281
1,Video_3.mp4,224,440,33,328,157
1,Video_3.mp4,225,435,152,333,280
1,Video_3.mp4,225,439,33,329,157
1,Video_3.mp4,226,435,152,333,280
1,Video_3.mp4,226,439,32,329,158
1,Video_3.mp4,227,435,153,333,279
1,Video_3.mp4,227,439,32,329,159
1,Video_3.mp4,228,436,152,332,280
1,Video_3.mp4,228,438,32,330,160
1,Video_3.mp4,229,435,151,333,281
1,Video_3.mp4,229,438,33,330,160
1,Video_3.mp4,230,435,154,333,278
1,Video_3.mp4,230,438,33,330,160
1,Video_3.mp4,231,434,155,334,277
1,Video_3.mp4,231,437,33,331,161
1,Video_3.mp4,232,435,156,333,276
1,Video_3.mp4,232,437,32,331,162
1,Video_3.mp4,233,436,158,332,274
1,Video_3.mp4,233,436,32,332,164
1,Video_3.mp4,234,437,161,331,271
1,Video_3.mp4,234,435,32,333,165
1,Video_3.mp4,235,436,163,332,269
1,Video_3.mp4,235,435,32,333,165
1,Video_3.mp4,236,436,163,332,269
1,Video_3.mp4,236,436,32,332,165
1,Video_3.mp4,237,436,163,332,269
1,Video_3.mp4,237,435,32,333,166
1,Video_3.mp4,238,437,164,331,268
1,Video_3.mp4,238,433,32,335,167
1,Video_3.mp4,239,437,164,331,268
1,Video_3.mp4,239,433,32,335,169
1,Video_3.mp4,240,437,165,331,267
1,Video_3.mp4,240,430,33,338,172
1,Video_3.mp4,241,437,165,331,267
1,Video_3.mp4,241,431,33,337,173
1,Video_3.mp4,242,436,165,332,267
1,Video_3.mp4,242,434,33,334,174
1,Video_3.mp4,243,437,165,331,267
1,Video_3.mp4,243,441,34,327,172
1,Video_3.mp4,244,437,166,331,266
1,Video_3.mp4,244,449,35,319,171
1,Video_3.mp4,245,437,166,331,266
1,Video_3.mp4,245,457,35,311,171
1,Video_3.mp4,246,437,166,331,266
1,Video_3.mp4,246,460,36,308,170
1,Video_3.mp4,247,436,166,332,266
1,Video_3.mp4,247,469,36,299,170
1,Video_3.mp4,248,436,167,332,265
1,Video_3.mp4,248,473,37,295,169
1,Video_3.mp4,249,435,168,333,264
1,Video_3.mp4,249,475,37,293,170
1,Video_3.mp4,250,435,167,333,265
1,Video_3.mp4,250,480,38,288,167
1,Video_3.mp4,251,435,167,333,265
1,Video_3.mp4,251,482,38,286,166
1,Video_3.mp4,252,434,172,334,260
1,Video_3.mp4,252,484,38,284,167
1,Video_3.mp4,253,434,169,334,263
1,Video_3.mp4,254,433,167,335,265
1,Video_3.mp4,255,432,167,336,265
1,Video_3.mp4,256,432,166,336,266
1,Video_3.mp4,257,432,166,336,266
1,Video_3.mp4,258,432,166,336,266
1,Video_3.mp4,259,431,167,337,265
1,Video_3.mp4,260,431,166,337,266
1,Video_3.mp4,261,431,165,337,267
1,Video_3.mp4,262,431,165,337,267
1,Video_3.mp4,263,431,165,337,267
1,Video_3.mp4,264,431,164,337,268
1,Video_3.mp4,265,430,164,338,268
1,Video_3.mp4,266,430,164,338,268
1,Video_3.mp4,267,430,164,338,268
1,Video_3.mp4,267,482,50,286,209
1,Video_3.mp4,268,430,165,338,267
1,Video_3.mp4,268,483,49,285,210
1,Video_3.mp4,269,430,164,338,268
1,Video_3.mp4,269,483,50,285,211
1,Video_3.mp4,270,431,164,337,268
1,Video_3.mp4,270,485,51,283,210
1,Video_3.mp4,271,431,163,337,269
1,Video_3.mp4,271,485,51,283,210
1,Video_3.mp4,272,432,163,336,269
1,Video_3.mp4,272,485,51,283,210
1,Video_3.mp4,273,431,164,337,268
1,Video_3.mp4,273,486,52,282,209
1,Video_3.mp4,274,432,163,336,269
1,Video_3.mp4,274,486,52,282,209
1,Video_3.mp4,275,432,162,336,270
1,Video_3.mp4,276,432,161,336,271
1,Video_3.mp4,277,433,161,335,271
1,Video_3.mp4,278,433,161,335,271
1,Video_3.mp4,279,433,161,335,271
1,Video_3.mp4,280,433,161,335,271
1,Video_3.mp4,281,433,161,335,271
1,Video_3.mp4,282,433,160,335,272
1,Video_3.mp4,283,433,160,335,272
1,Video_3.mp4,284,433,161,335,271
1,Video_3.mp4,285,433,161,335,271
1,Video_3.mp4,286,433,161,335,271
1,Video_3.mp4,287,434,161,334,271
1,Video_3.mp4,288,434,161,334,271
1,Video_3.mp4,289,434,161,334,271
1,Video_3.mp4,289,493,51,275,209
1,Video_3.mp4,290,435,162,333,270
1,Video_3.mp4,290,495,51,273,209
1,Video_3.mp4,291,435,163,333,269
1,Video_3.mp4,291,496,50,272,209
1,Video_3.mp4,292,434,162,334,270
1,Video_3.mp4,292,498,50,270,209
1,Video_3.mp4,293,434,162,334,270
1,Video_3.mp4,293,499,50,269,209
1,Video_3.mp4,294,434,162,334,270
1,Video_3.mp4,294,502,50,266,209
1,Video_3.mp4,295,434,179,334,253
1,Video_3.mp4,295,502,50,266,209
1,Video_3.mp4,296,434,183,334,249
1,Video_3.mp4,296,502,50,266,209
1,Video_3.mp4,297,434,175,334,257
1,Video_3.mp4,297,502,49,266,210
1,Video_3.mp4,298,435,170,333,262
1,Video_3.mp4,298,503,49,265,210
1,Video_3.mp4,299,435,167,333,265
1,Video_3.mp4,299,508,49,260,209
1,Video_3.mp4,300,436,166,332,266
1,Video_3.mp4,300,510,49,258,209
1,Video_3.mp4,301,436,165,332,267
1,Video_3.mp4,301,511,49,257,208
1,Video_3.mp4,302,436,166,332,266
1,Video_3.mp4,302,511,49,257,208
1,Video_3.mp4,303,436,166,332,266
1,Video_3.mp4,303,511,49,257,208
1,Video_3.mp4,304,436,167,332,265
1,Video_3.mp4,304,510,49,258,209
1,Video_3.mp4,305,436,168,332,264
1,Video_3.mp4,305,508,48,260,210
1,Video_3.mp4,306,436,168,332,264
1,Video_3.mp4,306,507,48,261,210
1,Video_3.mp4,307,436,169,332,263
1,Video_3.mp4,307,507,48,261,210
1,Video_3.mp4,308,436,170,332,262
1,Video_3.mp4,309,436,186,332,246
1,Video_3.mp4,310,436,197,332,235
1,Video_3.mp4,311,436,202,332,230
1,Video_3.mp4,312,436,201,332,231
1,Video_3.mp4,313,437,195,331,237
1,Video_3.mp4,314,437,199,331,233
1,Video_3.mp4,315,437,199,331,233
1,Video_3.mp4,315,484,47,284,222
1,Video_3.mp4,316,436,199,332,233
1,Video_3.mp4,316,486,47,282,221
1,Video_3.mp4,317,437,197,331,235
1,Video_3.mp4,317,489,46,279,220
1,Video_3.mp4,318,437,199,331,233
1,Video_3.mp4,318,491,46,277,219
1,Video_3.mp4,319,437,199,331,233
1,Video_3.mp4,319,493,45,275,218
1,Video_3.mp4,320,437,200,331,232
1,Video_3.mp4,320,495,44,273,218
1,Video_3.mp4,321,437,200,331,232
1,Video_3.mp4,321,496,43,272,218
1,Video_3.mp4,322,438,199,330,233
1,Video_3.mp4,322,496,43,272,218
1,Video_3.mp4,323,439,198,329,234
1,Video_3.mp4,324,445,187,323,245
1,Video_3.mp4,325,448,191,320,241
1,Video_3.mp4,326,449,193,319,239
1,Video_3.mp4,327,450,191,318,241
1,Video_3.mp4,328,448,177,320,255
1,Video_3.mp4,328,508,43,260,210
1,Video_3.mp4,329,450,170,318,262
1,Video_3.mp4,329,508,42,260,211
1,Video_3.mp4,330,450,168,318,264
1,Video_3.mp4,330,508,43,260,211
1,Video_3.mp4,331,450,167,318,265
1,Video_3.mp4,331,507,43,261,211
1,Video_3.mp4,332,450,169,318,263
1,Video_3.mp4,332,506,43,262,212
1,Video_3.mp4,333,451,167,317,265
1,Video_3.mp4,333,503,43,265,212
1,Video_3.mp4,334,451,181,317,251
1,Video_3.mp4,334,503,43,265,212
1,Video_3.mp4,335,450,177,318,255
1,Video_3.mp4,335,503,43,265,212
1,Video_3.mp4,336,450,173,318,259
1,Video_3.mp4,336,502,42,266,212
1,Video_3.mp4,337,449,170,319,262
1,Video_3.mp4,337,504,43,264,211
1,Video_3.mp4,338,450,173,318,259
1,Video_3.mp4,338,505,43,263,210
1,Video_3.mp4,339,450,168,318,264
1,Video_3.mp4,339,505,43,263,210
1,Video_3.mp4,340,450,166,318,266
1,Video_3.mp4,340,507,43,261,207
1,Video_3.mp4,341,449,165,319,267
1,Video_3.mp4,341,507,43,261,206
1,Video_3.mp4,342,449,162,319,270
1,Video_3.mp4,342,504,43,264,207
1,Video_3.mp4,343,449,161,319,271
1,Video_3.mp4,343,503,44,265,205
1,Video_3.mp4,344,449,161,319,271
1,Video_3.mp4,344,500,43,268,207
1,Video_3.mp4,345,448,160,320,272
1,Video_3.mp4,345,497,43,271,208
1,Video_3.mp4,346,448,160,320,272
1,Video_3.mp4,346,496,43,272,208
1,Video_3.mp4,347,449,186,319,246
1,Video_3.mp4,347,484,43,284,204
1,Video_3.mp4,348,450,195,318,237
1,Video_3.mp4,348,483,43,285,204
1,Video_3.mp4,349,451,199,317,233
1,Video_3.mp4,349,486,43,282,200
1,Video_3.mp4,350,453,201,315,231
1,Video_3.mp4,350,485,43,283,199
1,Video_3.mp4,351,453,201,315,231
1,Video_3.mp4,352,453,201,315,231
1,Video_3.mp4,353,453,201,315,231
1,Video_3.mp4,354,453,200,315,232
1,Video_3.mp4,354,503,42,265,165
1,Video_3.mp4,355,453,200,315,232
1,Video_3.mp4,355,502,41,266,163
1,Video_3.mp4,356,452,200,316,232
1,Video_3.mp4,356,500,41,268,162
1,Video_3.mp4,357,452,200,316,232
1,Video_3.mp4,357,492,40,276,163
1,Video_3.mp4,358,451,199,317,233
1,Video_3.mp4,358,493,40,275,164
1,Video_3.mp4,359,451,201,317,231
1,Video_3.mp4,359,493,40,275,163
1,Video_3.mp4,360,451,202,317,230
1,Video_3.mp4,360,491,41,277,166
1,Video_3.mp4,361,491,41,277,167
1,Video_3.mp4,362,450,200,318,232
1,Video_3.mp4,362,492,41,276,167
1,Video_3.mp4,363,450,200,318,232
1,Video_3.mp4,363,492,41,276,167
1,Video_3.mp4,364,450,200,318,232
1,Video_3.mp4,364,486,44,282,199
1,Video_3.mp4,365,448,200,320,232
1,Video_3.mp4,365,482,44,286,202
1,Video_3.mp4,366,448,200,320,232
1,Video_3.mp4,366,481,44,287,202
1,Video_3.mp4,367,447,200,321,232
1,Video_3.mp4,367,472,43,296,206
1,Video_3.mp4,368,446,201,322,231
1,Video_3.mp4,368,474,44,294,205
1,Video_3.mp4,369,446,202,322,230
1,Video_3.mp4,369,476,44,292,205
1,Video_3.mp4,370,446,202,322,230
1,Video_3.mp4,370,479,45,289,205
1,Video_3.mp4,371,446,201,322,231
1,Video_3.mp4,371,479,45,289,205
1,Video_3.mp4,372,440,200,328,232
1,Video_3.mp4,372,479,45,289,208
1,Video_3.mp4,373,439,201,329,231
1,Video_3.mp4,373,476,45,292,209
1,Video_3.mp4,374,443,202,325,230
1,Video_3.mp4,374,478,46,290,208
1,Video_3.mp4,375,442,202,326,230
1,Video_3.mp4,375,477,45,291,209
1,Video_3.mp4,376,442,201,326,231
1,Video_3.mp4,376,476,45,292,208
1,Video_3.mp4,377,438,201,330,231
1,Video_3.mp4,377,476,45,292,208
1,Video_3.mp4,378,438,202,330,230
1,Video_3.mp4,378,478,45,290,208
1,Video_3.mp4,379,439,200,329,232
1,Video_3.mp4,379,481,45,287,207
1,Video_3.mp4,380,439,201,329,231
1,Video_3.mp4,380,483,45,285,208
1,Video_3.mp4,381,438,201,330,231
1,Video_3.mp4,381,484,45,284,208
1,Video_3.mp4,382,438,198,330,234
1,Video_3.mp4,382,484,45,284,208
1,Video_3.mp4,383,438,199,330,233
1,Video_3.mp4,383,487,45,281,207
1,Video_3.mp4,384,437,199,331,233
1,Video_3.mp4,384,488,45,280,207
1,Video_3.mp4,385,436,199,332,233
1,Video_3.mp4,385,488,46,280,207
1,Video_3.mp4,386,436,199,332,233
1,Video_3.mp4,386,488,46,280,206
1,Video_3.mp4,387,436,200,332,232
1,Video_3.mp4,387,488,45,280,206
1,Video_3.mp4,388,437,200,331,232
1,Video_3.mp4,388,488,45,280,207
1,Video_3.mp4,389,436,187,332,245
1,Video_3.mp4,389,487,45,281,205
1,Video_3.mp4,390,437,195,331,237
1,Video_3.mp4,390,486,45,282,205
1,Video_3.mp4,391,438,198,330,234
1,Video_3.mp4,391,485,45,283,205
1,Video_3.mp4,392,438,198,330,234
1,Video_3.mp4,392,480,45,288,206
1,Video_3.mp4,393,438,198,330,234
1,Video_3.mp4,393,480,45,288,207
1,Video_3.mp4,394,482,45,286,204
1,Video_3.mp4,395,485,45,283,202
1,Video_3.mp4,396,486,45,282,202
1,Video_3.mp4,397,434,147,334,285
1,Video_3.mp4,397,481,45,287,204
1,Video_3.mp4,398,433,143,335,289
1,Video_3.mp4,398,479,44,289,204
1,Video_3.mp4,399,433,139,335,293
1,Video_3.mp4,399,480,44,288,201
1,Video_3.mp4,400,433,138,335,294
1,Video_3.mp4,400,473,44,295,200
1,Video_3.mp4,401,433,137,335,295
1,Video_3.mp4,401,470,44,298,199
1,Video_3.mp4,402,434,136,334,296
1,Video_3.mp4,402,497,43,271,174
1,Video_3.mp4,403,436,135,332,297
1,Video_3.mp4,403,504,43,264,164
1,Video_3.mp4,404,443,133,325,299
1,Video_3.mp4,404,505,43,263,158
1,Video_3.mp4,405,444,131,324,301
1,Video_3.mp4,405,505,43,263,153
1,Video_3.mp4,406,444,130,324,302
1,Video_3.mp4,406,502,43,266,151
1,Video_3.mp4,407,447,130,321,302
1,Video_3.mp4,407,498,43,270,151
1,Video_3.mp4,408,449,130,319,302
1,Video_3.mp4,408,493,42,275,151
1,Video_3.mp4,409,449,129,319,303
1,Video_3.mp4,409,488,42,280,151
1,Video_3.mp4,410,450,129,318,303
1,Video_3.mp4,410,485,42,283,151
1,Video_3.mp4,411,449,129,319,303
1,Video_3.mp4,411,482,42,286,151
1,Video_3.mp4,412,449,128,319,304
1,Video_3.mp4,412,480,42,288,151
1,Video_3.mp4,413,450,127,318,305
1,Video_3.mp4,413,477,43,291,150
1,Video_3.mp4,414,450,126,318,306
1,Video_3.mp4,414,472,43,296,151
1,Video_3.mp4,415,450,125,318,307
1,Video_3.mp4,415,469,43,299,151
1,Video_3.mp4,416,452,124,316,308
1,Video_3.mp4,416,467,43,301,151
1,Video_3.mp4,417,455,124,313,308
1,Video_3.mp4,417,467,43,301,151
1,Video_3.mp4,418,457,123,311,309
1,Video_3.mp4,418,464,43,304,152
1,Video_3.mp4,419,459,122,309,310
1,Video_3.mp4,419,455,44,313,156
1,Video_3.mp4,420,459,121,309,311
1,Video_3.mp4,420,444,44,324,164
1,Video_3.mp4,421,459,121,309,311
1,Video_3.mp4,421,441,45,327,165
1,Video_3.mp4,422,460,121,308,311
1,Video_3.mp4,422,438,45,330,168
1,Video_3.mp4,423,460,121,308,311
1,Video_3.mp4,423,440,45,328,167
1,Video_3.mp4,424,461,121,307,311
1,Video_3.mp4,424,436,45,332,170
1,Video_3.mp4,425,462,121,306,311
1,Video_3.mp4,425,438,46,330,169
1,Video_3.mp4,426,461,121,307,311
1,Video_3.mp4,426,439,46,329,169
1,Video_3.mp4,427,462,121,306,311
1,Video_3.mp4,427,437,46,331,170
1,Video_3.mp4,428,461,123,307,309
1,Video_3.mp4,429,462,124,306,308
1,Video_3.mp4,430,462,125,306,307
1,Video_3.mp4,431,462,126,306,306
1,Video_3.mp4,432,462,126,306,306
1,Video_3.mp4,433,461,126,307,306
1,Video_3.mp4,433,468,50,300,152
1,Video_3.mp4,434,460,126,308,306
1,Video_3.mp4,434,467,52,301,152
1,Video_3.mp4,435,458,128,310,304
1,Video_3.mp4,435,464,52,304,152
1,Video_3.mp4,436,458,127,310,305
1,Video_3.mp4,436,461,53,307,152
1,Video_3.mp4,437,456,129,312,303
1,Video_3.mp4,437,446,53,322,162
1,Video_3.mp4,438,456,128,312,304
1,Video_3.mp4,438,433,53,335,170
1,Video_3.mp4,439,454,129,314,303
1,Video_3.mp4,439,446,53,322,163
1,Video_3.mp4,440,452,129,316,303
1,Video_3.mp4,440,447,54,321,162
1,Video_3.mp4,441,452,129,316,303
1,Video_3.mp4,441,447,54,321,163
1,Video_3.mp4,442,452,128,316,304
1,Video_3.mp4,442,449,55,319,161
1,Video_3.mp4,443,452,127,316,305
1,Video_3.mp4,443,460,56,308,155
1,Video_3.mp4,444,451,127,317,305
1,Video_3.mp4,444,461,57,307,154
1,Video_3.mp4,445,452,127,316,305
1,Video_3.mp4,446,452,127,316,305
1,Video_3.mp4,447,453,128,315,304
1,Video_3.mp4,448,454,128,314,304
1,Video_3.mp4,449,452,128,316,304
1,Video_3.mp4,450,453,128,315,304
1,Video_3.mp4,451,453,128,315,304
1,Video_3.mp4,451,438,57,330,218
1,Video_3.mp4,452,454,127,314,305
1,Video_3.mp4,452,437,57,331,219
1,Video_3.mp4,453,455,127,313,305
1,Video_3.mp4,453,436,57,332,221
1,Video_3.mp4,454,456,128,312,304
1,Video_3.mp4,455,456,129,312,303
1,Video_3.mp4,456,456,129,312,303
1,Video_3.mp4,457,456,129,312,303
1,Video_3.mp4,458,457,129,311,303
1,Video_3.mp4,459,458,127,310,305
1,Video_3.mp4,459,442,59,326,160
1,Video_3.mp4,460,459,127,309,305
1,Video_3.mp4,460,434,59,334,166
1,Video_3.mp4,461,459,127,309,305
1,Video_3.mp4,461,433,59,335,168
1,Video_3.mp4,462,462,128,306,304
1,Video_3.mp4,462,424,59,344,176
1,Video_3.mp4,463,466,128,302,304
1,Video_3.mp4,463,422,60,346,178
1,Video_3.mp4,464,469,129,299,303
1,Video_3.mp4,464,416,60,352,185
1,Video_3.mp4,465,471,129,297,303
1,Video_3.mp4,465,419,60,349,185
1,Video_3.mp4,466,471,129,297,303
1,Video_3.mp4,466,421,60,347,185
1,Video_3.mp4,467,473,129,295,303
1,Video_3.mp4,467,418,60,350,187
1,Video_3.mp4,467,459,60,309,198
1,Video_3.mp4,468,474,129,294,303
1,Video_3.mp4,468,461,61,307,193
1,Video_3.mp4,469,476,129,292,303
1,Video_3.mp4,469,463,61,305,188
1,Video_3.mp4,470,476,129,292,303
1,Video_3.mp4,470,465,61,303,186
1,Video_3.mp4,471,476,129,292,303
1,Video_3.mp4,472,476,130,292,302
1,Video_3.mp4,473,477,130,291,302
1,Video_3.mp4,473,469,61,299,189
1,Video_3.mp4,474,477,131,291,301
1,Video_3.mp4,474,466,62,302,188
1,Video_3.mp4,475,477,133,291,299
1,Video_3.mp4,475,463,62,305,189
1,Video_3.mp4,476,477,133,291,299
1,Video_3.mp4,476,462,62,306,189
1,Video_3.mp4,477,475,131,293,301
1,Video_3.mp4,477,462,62,306,187
1,Video_3.mp4,478,475,131,293,301
1,Video_3.mp4,478,465,62,303,182
1,Video_3.mp4,479,474,131,294,301
1,Video_3.mp4,479,467,63,301,177
1,Video_3.mp4,480,474,132,294,300
1,Video_3.mp4,480,465,63,303,175
1,Video_3.mp4,481,473,133,295,299
1,Video_3.mp4,481,463,63,305,174
1,Video_3.mp4,482,472,133,296,299
1,Video_3.mp4,482,456,63,312,177
1,Video_3.mp4,483,472,134,296,298
1,Video_3.mp4,483,452,62,316,179
1,Video_3.mp4,484,473,134,295,298
1,Video_3.mp4,484,449,62,319,180
1,Video_3.mp4,485,475,134,293,298
1,Video_3.mp4,485,449,62,319,179
1,Video_3.mp4,486,475,134,293,298
1,Video_3.mp4,486,449,62,319,179
1,Video_3.mp4,487,478,133,290,299
1,Video_3.mp4,487,449,62,319,179
1,Video_3.mp4,488,481,133,287,299
1,Video_3.mp4,489,484,132,284,300
1,Video_3.mp4,490,491,131,277,301
1,Video_3.mp4,491,493,131,275,301
1,Video_3.mp4,492,494,129,274,303
1,Video_3.mp4,493,493,129,275,303
1,Video_3.mp4,494,494,129,274,303
1,Video_3.mp4,495,496,128,272,304
1,Video_3.mp4,496,496,128,272,304
1,Video_3.mp4,497,496,128,272,304
1,Video_3.mp4,498,495,128,273,304
1,Video_3.mp4,498,426,65,342,203
1,Video_3.mp4,499,494,127,274,305
1,Video_3.mp4,499,434,65,334,206
1,Video_3.mp4,500,496,125,272,307
1,Video_3.mp4,500,433,65,335,208
1,Video_3.mp4,501,497,124,271,308
1,Video_3.mp4,502,497,123,271,309
1,Video_3.mp4,503,497,122,271,310
1,Video_3.mp4,504,496,121,272,311
1,Video_3.mp4,505,495,121,273,311
1,Video_3.mp4,506,495,121,273,311
1,Video_3.mp4,507,497,119,271,312
1,Video_3.mp4,508,497,118,271,311
1,Video_3.mp4,509,496,116,272,312
1,Video_3.mp4,510,497,115,271,312
1,Video_3.mp4,511,497,114,271,312
1,Video_3.mp4,512,496,113,272,312
1,Video_3.mp4,513,496,113,272,311
1,Video_3.mp4,514,496,112,272,311
1,Video_3.mp4,515,496,111,272,312
1,Video_3.mp4,515,438,60,330,241
1,Video_3.mp4,516,496,111,272,312
1,Video_3.mp4,516,439,60,329,241
1,Video_3.mp4,517,496,111,272,311
1,Video_3.mp4,517,441,59,327,242
1,Video_3.mp4,518,494,110,274,312
1,Video_3.mp4,518,438,59,330,245
1,Video_3.mp4,519,494,110,274,313
1,Video_3.mp4,519,434,60,334,248
1,Video_3.mp4,520,494,110,274,313
1,Video_3.mp4,520,433,60,335,249
1,Video_3.mp4,521,494,110,274,314
1,Video_3.mp4,522,492,110,276,315
1,Video_3.mp4,523,489,110,279,319
1,Video_3.mp4,523,435,63,333,207
1,Video_3.mp4,524,485,111,283,321
1,Video_3.mp4,524,435,63,333,207
1,Video_3.mp4,525,484,112,284,320
1,Video_3.mp4,526,484,112,284,320
1,Video_3.mp4,527,482,112,286,320
1,Video_3.mp4,527,445,63,323,207
1,Video_3.mp4,528,481,112,287,320
1,Video_3.mp4,528,445,63,323,207
1,Video_3.mp4,529,482,114,286,318
1,Video_3.mp4,530,481,115,287,317
1,Video_3.mp4,531,481,116,287,316
1,Video_3.mp4,532,481,116,287,316
1,Video_3.mp4,533,485,118,283,314
1,Video_3.mp4,533,480,66,288,190
1,Video_3.mp4,534,487,119,281,313
1,Video_3.mp4,534,479,68,289,190
1,Video_3.mp4,535,489,121,279,311
1,Video_3.mp4,535,475,69,293,193
1,Video_3.mp4,536,490,122,278,310
1,Video_3.mp4,536,473,69,295,194
1,Video_3.mp4,537,492,124,276,308
1,Video_3.mp4,537,470,70,298,199
1,Video_3.mp4,538,493,125,275,307
1,Video_3.mp4,538,468,72,300,201
1,Video_3.mp4,539,496,126,272,306
1,Video_3.mp4,539,464,73,304,205
1,Video_3.mp4,540,496,127,272,305
1,Video_3.mp4,540,470,74,298,202
1,Video_3.mp4,541,495,128,273,304
1,Video_3.mp4,541,471,75,297,200
1,Video_3.mp4,542,493,129,275,303
1,Video_3.mp4,542,468,76,300,203
1,Video_3.mp4,543,498,131,270,301
1,Video_3.mp4,543,468,77,300,203
1,Video_3.mp4,543,457,78,311,262
1,Video_3.mp4,544,504,133,264,299
1,Video_3.mp4,544,450,79,318,275
1,Video_3.mp4,545,507,134,261,298
1,Video_3.mp4,545,448,82,320,282
1,Video_3.mp4,546,508,134,260,298
1,Video_3.mp4,546,449,83,319,285
1,Video_3.mp4,547,509,136,259,296
1,Video_3.mp4,547,442,86,326,294
1,Video_3.mp4,548,511,138,257,294
1,Video_3.mp4,548,438,89,330,302
1,Video_3.mp4,549,509,139,259,293
1,Video_3.mp4,549,435,92,333,311
1,Video_3.mp4,550,511,141,257,291
1,Video_3.mp4,550,432,95,336,320
1,Video_3.mp4,551,511,141,257,291
1,Video_3.mp4,551,433,96,335,323
1,Video_3.mp4,552,513,142,255,290
1,Video_3.mp4,552,431,99,337,326
1,Video_3.mp4,553,514,143,254,289
1,Video_3.mp4,553,430,101,338,327
1,Video_3.mp4,554,514,144,254,288
1,Video_3.mp4,554,430,104,338,328
1,Video_3.mp4,555,512,146,256,286
1,Video_3.mp4,555,432,106,336,326
1,Video_3.mp4,556,511,147,257,285
1,Video_3.mp4,556,433,107,335,325
1,Video_3.mp4,557,506,148,262,284
1,Video_3.mp4,557,434,108,334,324
1,Video_3.mp4,558,507,149,261,283
1,Video_3.mp4,558,436,109,332,323
1,Video_3.mp4,559,505,151,263,281
1,Video_3.mp4,559,438,111,330,321
1,Video_3.mp4,560,504,155,264,277
1,Video_3.mp4,560,438,113,330,319
1,Video_3.mp4,561,505,157,263,275
1,Video_3.mp4,561,440,114,328,318
1,Video_3.mp4,562,507,158,261,274
1,Video_3.mp4,562,440,116,328,316
1,Video_3.mp4,563,509,158,259,274
1,Video_3.mp4,563,440,117,328,315
1,Video_3.mp4,564,513,161,255,271
1,Video_3.mp4,564,441,119,327,313
1,Video_3.mp4,565,518,163,250,269
1,Video_3.mp4,565,442,121,326,311
1,Video_3.mp4,566,521,164,247,268
1,Video_3.mp4,566,444,122,324,310
1,Video_3.mp4,567,525,166,243,266
1,Video_3.mp4,567,447,125,321,307
1,Video_3.mp4,568,531,172,237,260
1,Video_3.mp4,568,444,128,324,304
1,Video_3.mp4,569,533,175,235,257
1,Video_3.mp4,569,440,132,328,300
1,Video_3.mp4,570,531,179,237,253
1,Video_3.mp4,570,436,136,332,296
1,Video_3.mp4,571,531,181,237,251
1,Video_3.mp4,571,436,137,332,295
1,Video_3.mp4,572,532,184,236,248
1,Video_3.mp4,572,434,140,334,292
1,Video_3.mp4,573,535,187,233,245
1,Video_3.mp4,573,432,144,336,288
1,Video_3.mp4,574,542,191,226,241
1,Video_3.mp4,574,433,149,335,283
1,Video_3.mp4,575,553,194,215,238
1,Video_3.mp4,575,435,153,333,279
1,Video_3.mp4,576,556,196,212,236
1,Video_3.mp4,576,437,155,331,277
1,Video_3.mp4,577,564,197,204,235
1,Video_3.mp4,577,442,158,326,274
1,Video_3.mp4,578,564,197,204,235
1,Video_3.mp4,578,449,161,319,271
1,Video_3.mp4,579,575,201,193,231
1,Video_3.mp4,579,456,164,312,268
1,Video_3.mp4,580,581,206,187,226
1,Video_3.mp4,580,462,167,306,265
1,Video_3.mp4,581,582,207,186,225
1,Video_3.mp4,581,465,168,303,264
1,Video_3.mp4,582,583,210,185,222
1,Video_3.mp4,582,466,171,302,261
1,Video_3.mp4,583,586,213,182,219
1,Video_3.mp4,583,478,173,290,259
1,Video_3.mp4,584,585,215,183,217
1,Video_3.mp4,584,482,176,286,256
1,Video_3.mp4,585,588,217,180,215
1,Video_3.mp4,585,485,180,283,252
1,Video_3.mp4,586,590,217,178,215
1,Video_3.mp4,586,487,182,281,250
1,Video_3.mp4,587,594,219,174,213
1,Video_3.mp4,587,491,183,277,249
